ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10000929,HY190572,03/19/2015 09:30:00 AM,036XX N NORA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,1632,016,36,17,08B,1128770,1923306,2015,02/10/2018 03:50:01 PM,41.945851518,-87.802094734,"(41.945851518, -87.802094734)"
10000931,HY190529,02/16/2015 06:45:00 AM,034XX W POLK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1133,011,24,27,06,1153513,1896156,2015,02/10/2018 03:50:01 PM,41.870892631,-87.711870184,"(41.870892631, -87.711870184)"
10000933,HY190485,03/18/2015 07:00:00 AM,003XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1134,011,28,27,14,1155108,1897941,2015,02/10/2018 03:50:01 PM,41.87575902,-87.705966447,"(41.87575902, -87.705966447)"
10000934,HY190525,03/19/2015 11:35:00 AM,072XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,0733,007,17,68,14,1171558,1856875,2015,02/10/2018 03:50:01 PM,41.762724091,-87.64677309,"(41.762724091, -87.64677309)"
10000935,HY190448,03/19/2015 11:45:00 AM,006XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1122,011,27,23,08B,1151275,1903955,2015,02/10/2018 03:50:01 PM,41.892338095,-87.719882059,"(41.892338095, -87.719882059)"
10000936,HY190437,03/15/2015 05:30:00 PM,019XX W OGDEN AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,1231,012,2,28,08B,1163748,1897574,2015,02/10/2018 03:50:01 PM,41.874574262,-87.674253889,"(41.874574262, -87.674253889)"
10000940,HY190356,03/19/2015 10:16:00 AM,041XX W CHICAGO AVE,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,1111,011,28,23,08B,1148800,1905023,2015,02/10/2018 03:50:01 PM,41.895316997,-87.728944145,"(41.895316997, -87.728944145)"
10000942,HY190480,02/19/2015 01:30:00 PM,052XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2532,025,37,25,06,1141245,1910137,2015,02/10/2018 03:50:01 PM,41.909493094,-87.756565853,"(41.909493094, -87.756565853)"
10000943,HY190588,03/19/2015 01:35:00 PM,002XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,0111,001,42,32,26,1176777,1901808,2015,02/10/2018 03:50:01 PM,41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
10000946,HY190173,03/19/2015 03:00:00 AM,080XX S EXCHANGE AVE,0810,THEFT,OVER $500,STREET,false,false,0422,004,7,46,06,1197222,1852399,2015,02/10/2018 03:50:01 PM,41.749841038,-87.552860793,"(41.749841038, -87.552860793)"
10000947,HY190565,03/19/2015 12:53:00 PM,021XX W 21ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1234,012,25,31,08A,1162361,1890051,2015,02/10/2018 03:50:01 PM,41.853959553,-87.67955669,"(41.853959553, -87.67955669)"
10000951,HY190535,03/19/2015 12:05:00 PM,037XX W LELAND AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,1723,017,39,14,08B,1150613,1930973,2015,02/10/2018 03:50:01 PM,41.966490762,-87.721605386,"(41.966490762, -87.721605386)"
10000954,HY190498,01/01/2015 08:00:00 AM,055XX N MILWAUKEE AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,false,false,1622,016,45,11,17,1136403,1936607,2015,02/10/2018 03:50:01 PM,41.982217474,-87.773718669,"(41.982217474, -87.773718669)"
10000964,HY190593,03/09/2015 01:00:00 PM,009XX N RUSH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,42,8,06,1176470,1907019,2015,02/10/2018 03:50:01 PM,41.900214286,-87.627259314,"(41.900214286, -87.627259314)"
10000969,HY190597,03/19/2015 01:00:00 PM,018XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,CAR WASH,false,false,1434,014,32,22,06,1160925,1912193,2015,02/10/2018 03:50:01 PM,41.914749019,-87.684212632,"(41.914749019, -87.684212632)"
10000972,HY190343,03/19/2015 10:00:00 AM,030XX W BELDEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1414,014,35,22,08B,1155678,1915255,2015,02/10/2018 03:50:01 PM,41.923258751,-87.703406834,"(41.923258751, -87.703406834)"
10000973,HY190554,01/26/2015 04:01:00 PM,009XX N RUSH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,42,8,06,1176470,1907019,2015,02/10/2018 03:50:01 PM,41.900214286,-87.627259314,"(41.900214286, -87.627259314)"
10000974,HY190405,01/23/2015 09:00:00 AM,043XX S DR MARTIN LUTHER KING JR SD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0215,002,3,38,11,1179508,1876386,2015,02/10/2018 03:50:01 PM,41.816086305,-87.617039458,"(41.816086305, -87.617039458)"
10000975,HY190495,03/19/2015 11:45:00 AM,080XX S INGLESIDE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,0631,006,8,44,26,1183960,1851854,2015,02/10/2018 03:50:01 PM,41.748665338,-87.601474713,"(41.748665338, -87.601474713)"
10000976,HY190526,03/19/2015 12:25:00 PM,029XX S WABASH AVE,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0133,001,2,35,06,1177207,1885401,2015,02/10/2018 03:50:01 PM,41.840876516,-87.625207355,"(41.840876516, -87.625207355)"
10000989,HY190545,03/19/2015 12:30:00 PM,033XX S BELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0912,009,12,59,14,1161899,1882443,2015,02/10/2018 03:50:01 PM,41.833092039,-87.681464355,"(41.833092039, -87.681464355)"
10000991,HY190481,03/19/2015 12:05:00 PM,079XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0612,006,21,71,03,1167051,1852166,2015,02/10/2018 03:50:01 PM,41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
10000993,HY174332,03/06/2015 05:38:00 PM,069XX S MAY ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,0733,007,17,68,18,1169849,1858803,2015,02/10/2018 03:50:01 PM,41.768052028,-87.652980952,"(41.768052028, -87.652980952)"
10000994,HY190455,03/19/2015 10:20:00 AM,003XX S LAKE SHORE DR NB,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0114,001,42,32,04A,1179278,1898969,2015,02/10/2018 03:50:01 PM,41.87806083,-87.617192341,"(41.87806083, -87.617192341)"
10000996,HY190454,03/19/2015 12:10:00 PM,011XX W 95TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,true,true,2222,022,21,73,08B,1170196,1841786,2015,02/10/2018 03:50:01 PM,41.721347521,-87.652202769,"(41.721347521, -87.652202769)"
10000997,HY190450,03/19/2015 10:40:00 AM,071XX S EMERALD AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0732,007,6,68,18,1172580,1857494,2015,02/10/2018 03:50:01 PM,41.764400258,-87.643009097,"(41.764400258, -87.643009097)"
10000998,HY190555,03/19/2015 12:04:00 PM,103XX S ELIZABETH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,2232,022,21,73,08B,1169846,1836216,2015,02/10/2018 03:50:01 PM,41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
10001000,HY190559,03/19/2015 10:00:00 AM,050XX S LAFLIN ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0933,009,16,61,08A,1167186,1871387,2015,02/10/2018 03:50:01 PM,41.802641458,-87.662382149,"(41.802641458, -87.662382149)"
10001003,HY190542,10/20/2014 08:00:00 AM,046XX S KEELER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0815,008,14,57,11,1149138,1873507,2014,02/10/2018 03:50:01 PM,41.808826586,-87.728518021,"(41.808826586, -87.728518021)"
10001004,HY190289,03/13/2015 11:35:00 AM,050XX S LAFLIN ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0933,009,16,61,08B,1167186,1871387,2015,02/10/2018 03:50:01 PM,41.802641458,-87.662382149,"(41.802641458, -87.662382149)"
10001005,HY190567,03/12/2015 08:00:00 AM,059XX S ROCKWELL ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,0824,008,16,66,10,1160056,1865232,2015,02/10/2018 03:50:01 PM,41.785901075,-87.688700365,"(41.785901075, -87.688700365)"
10001006,HY190522,03/19/2015 12:00:00 PM,017XX E 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0414,004,8,43,08B,1189351,1853609,2015,02/10/2018 03:50:01 PM,41.75335369,-87.581664252,"(41.75335369, -87.581664252)"
10001010,HY174329,03/06/2015 12:38:00 PM,035XX W GRENSHAW ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,1133,011,24,29,18,1152998,1894831,2015,02/10/2018 03:50:01 PM,41.867266901,-87.71379605,"(41.867266901, -87.71379605)"
10001011,HY190550,03/18/2015 09:00:00 PM,030XX S TROY ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1033,010,12,30,11,1155846,1884226,2015,02/10/2018 03:50:01 PM,41.838108707,-87.703626083,"(41.838108707, -87.703626083)"
10001012,HY190602,03/16/2015 12:00:00 PM,008XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1823,018,27,8,06,1174170,1906168,2015,02/10/2018 03:50:01 PM,41.897930731,-87.63573262,"(41.897930731, -87.63573262)"
10001013,HY190606,03/16/2015 08:30:00 AM,004XX N CITY FRONT PLAZA DR,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,018,42,8,06,1178044,1903358,2015,02/10/2018 03:50:01 PM,41.890132638,-87.621589582,"(41.890132638, -87.621589582)"
10001017,HY190547,03/19/2015 12:00:00 PM,038XX W 62ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0823,008,13,65,08B,1151788,1863216,2015,02/10/2018 03:50:01 PM,41.780534965,-87.719067965,"(41.780534965, -87.719067965)"
10001020,HY190267,03/19/2015 08:45:00 AM,003XX N WALLER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1512,015,29,25,14,1138092,1901622,2015,02/10/2018 03:50:01 PM,41.886184477,-87.768354772,"(41.886184477, -87.768354772)"
10001023,HY190556,03/19/2015 01:10:00 PM,085XX S MARQUETTE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0423,004,7,46,06,1195641,1848970,2015,02/10/2018 03:50:01 PM,41.740470798,-87.558767233,"(41.740470798, -87.558767233)"
10001026,HY174264,03/06/2015 01:40:00 PM,007XX N RIDGEWAY AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1112,011,27,23,18,1151253,1904721,2015,02/10/2018 03:50:01 PM,41.894440508,-87.719942744,"(41.894440508, -87.719942744)"
10001031,HY190394,03/19/2015 11:05:00 AM,047XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0224,002,3,38,08B,1178837,1873755,2015,02/10/2018 03:50:01 PM,41.80888194,-87.61958096,"(41.80888194, -87.61958096)"
10001033,HY190599,03/18/2015 03:00:00 PM,022XX W MAYPOLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1223,012,2,28,07,1161304,1900968,2015,02/10/2018 03:50:01 PM,41.883938847,-87.683132783,"(41.883938847, -87.683132783)"
10001035,HY190631,03/15/2015 04:30:00 PM,027XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1931,019,32,7,06,1162872,1918208,2015,02/10/2018 03:50:01 PM,41.93121391,-87.676890454,"(41.93121391, -87.676890454)"
10001036,HY190637,03/19/2015 01:30:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1834,018,42,8,06,1177316,1904626,2015,02/10/2018 03:50:01 PM,41.893628633,-87.624224612,"(41.893628633, -87.624224612)"
10001037,HY190573,03/19/2015 12:15:00 PM,011XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,1135,011,28,29,08B,1157533,1894885,2015,02/10/2018 03:50:01 PM,41.867324065,-87.697145871,"(41.867324065, -87.697145871)"
10001040,HY190566,03/19/2015 09:36:00 AM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1833,018,42,8,06,1177338,1906181,2015,02/10/2018 03:50:01 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
10001042,HY190617,03/19/2015 01:45:00 PM,021XX N SEDGWICK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1814,018,43,7,06,1173242,1914468,2015,02/10/2018 03:50:01 PM,41.920727,-87.638894232,"(41.920727, -87.638894232)"
10001050,HY172795,03/05/2015 01:41:00 PM,039XX W ROOSEVELT RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1132,011,24,29,18,1150483,1894425,2015,02/10/2018 03:50:01 PM,41.866202226,-87.723039647,"(41.866202226, -87.723039647)"
10001062,HY172764,03/05/2015 01:40:00 PM,039XX W ROOSEVELT RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1132,011,24,29,18,1150483,1894425,2015,02/10/2018 03:50:01 PM,41.866202226,-87.723039647,"(41.866202226, -87.723039647)"
10001063,HY190374,03/19/2015 07:30:00 AM,004XX S STATE ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0113,001,2,32,06,1176436,1898416,2015,02/10/2018 03:50:01 PM,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
10001064,HY190601,03/19/2015 01:01:00 PM,009XX N TRUMBULL AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,true,false,1121,011,27,23,26,1153203,1906125,2015,02/10/2018 03:50:01 PM,41.898254742,-87.712743633,"(41.898254742, -87.712743633)"
10001065,HY190626,03/19/2015 12:30:00 PM,112XX S WALLACE ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,2233,022,34,49,08A,1174313,1830380,2015,02/10/2018 03:50:01 PM,41.68995741,-87.637460623,"(41.68995741, -87.637460623)"
10001068,HY190311,03/19/2015 09:30:00 AM,029XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0133,001,3,35,04A,1176816,1885437,2015,02/10/2018 03:50:01 PM,41.84098414,-87.626641079,"(41.84098414, -87.626641079)"
10001070,HY190645,03/09/2015 09:00:00 AM,084XX S KENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0412,004,8,45,11,1186726,1849277,2015,02/10/2018 03:50:01 PM,41.741528785,-87.591420642,"(41.741528785, -87.591420642)"
10001075,HY173967,03/06/2015 01:50:00 PM,031XX W LEXINGTON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1134,011,24,27,18,1155615,1896533,2015,02/10/2018 03:50:01 PM,41.871885139,-87.704142817,"(41.871885139, -87.704142817)"
10001085,HY190618,03/19/2015 01:31:00 PM,057XX W AUGUSTA BLVD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1511,015,29,25,24,1137754,1906086,2015,02/10/2018 03:50:01 PM,41.898440359,-87.769488281,"(41.898440359, -87.769488281)"
10001098,HY190510,02/28/2015 11:09:00 PM,070XX S WOLCOTT AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,false,false,0735,007,17,67,26,1164905,1857953,2015,02/10/2018 03:50:01 PM,41.765825399,-87.671127034,"(41.765825399, -87.671127034)"
10001101,HY190581,03/19/2015 12:00:00 PM,0000X S FRANKLIN ST,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,false,false,0122,001,2,32,08A,1174333,1900280,2015,02/10/2018 03:50:01 PM,41.881770084,-87.635309866,"(41.881770084, -87.635309866)"
10001105,HY190586,03/19/2015 01:10:00 PM,041XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,2534,025,37,23,15,1148369,1907676,2015,02/10/2018 03:50:01 PM,41.902605427,-87.730458643,"(41.902605427, -87.730458643)"
10001106,HY190536,03/19/2015 12:25:00 PM,064XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,1632,016,38,17,08A,1132714,1925900,2015,02/10/2018 03:50:01 PM,41.952901742,-87.787536961,"(41.952901742, -87.787536961)"
10001110,HY190528,03/19/2015 11:54:00 AM,015XX S SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1014,010,24,29,18,1150630,1892221,2015,02/10/2018 03:50:01 PM,41.860151322,-87.722557556,"(41.860151322, -87.722557556)"
10001112,HY190612,03/19/2015 12:30:00 PM,023XX S CHRISTIANA AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1024,010,22,30,08A,1154399,1888201,2015,02/10/2018 03:50:01 PM,41.849045571,-87.708829783,"(41.849045571, -87.708829783)"
10001116,HY190568,03/19/2015 12:52:00 PM,090XX S CLAREMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2221,022,19,72,05,1162285,1844739,2015,02/10/2018 03:50:01 PM,41.729619137,-87.6810974,"(41.729619137, -87.6810974)"
10001118,HY190635,03/19/2015 01:30:00 PM,009XX S INDEPENDENCE BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1133,011,24,29,11,1151403,1895634,2015,02/10/2018 03:50:01 PM,41.869501863,-87.719630494,"(41.869501863, -87.719630494)"
10001119,HY190512,03/19/2015 11:25:00 AM,054XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,true,false,0932,009,16,61,06,1163953,1868438,2015,02/10/2018 03:50:01 PM,41.794617681,-87.674321919,"(41.794617681, -87.674321919)"
10001120,HY190674,03/13/2015 02:00:00 PM,090XX S ASHLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2221,022,21,73,11,1167258,1844724,2015,02/10/2018 03:50:01 PM,41.729473124,-87.662880297,"(41.729473124, -87.662880297)"
10001121,HY190659,03/19/2015 02:17:00 PM,002XX N KILPATRICK AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1113,011,28,25,18,1145021,1900700,2015,02/10/2018 03:50:01 PM,41.883526397,-87.742932868,"(41.883526397, -87.742932868)"
10001122,HY189858,03/18/2015 05:13:00 PM,003XX E OHIO ST,5011,OTHER OFFENSE,LICENSE VIOLATION,HOTEL/MOTEL,false,false,1834,018,42,8,26,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001124,HY190053,03/18/2015 11:20:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001125,HY190018,03/18/2015 09:30:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001127,HY190007,03/18/2015 10:20:00 AM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001128,HY189817,03/18/2015 06:39:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001129,HY190649,03/19/2015 02:00:00 PM,046XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1913,019,46,3,06,1167770,1931297,2015,02/10/2018 03:50:01 PM,41.967026362,-87.658512589,"(41.967026362, -87.658512589)"
10001130,HY190614,03/19/2015 01:50:00 PM,075XX S PHILLIPS AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0421,004,7,43,08B,1193843,1855373,2015,02/10/2018 03:50:01 PM,41.758085371,-87.565145333,"(41.758085371, -87.565145333)"
10001132,HY190452,03/18/2015 09:00:00 AM,015XX E 53RD ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,false,false,0234,002,4,41,10,1187446,1870428,2015,02/10/2018 03:50:01 PM,41.799551883,-87.58811115,"(41.799551883, -87.58811115)"
10001133,HY189975,03/18/2015 09:50:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001134,HY190577,03/19/2015 12:45:00 PM,062XX S STONY ISLAND AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0314,003,5,42,08B,1187940,1864073,2015,02/10/2018 03:50:01 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
10001135,HY189558,03/18/2015 04:00:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001136,HY189589,03/18/2015 04:30:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001138,HY189841,03/18/2015 07:20:00 PM,003XX E OHIO ST,5011,OTHER OFFENSE,LICENSE VIOLATION,HOTEL/MOTEL,false,false,1834,018,42,8,26,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001139,HY190656,03/19/2015 08:00:00 AM,020XX W HARRISON ST,0810,THEFT,OVER $500,STREET,false,false,1225,012,2,28,06,1162915,1897369,2015,02/10/2018 03:50:01 PM,41.874029235,-87.677318051,"(41.874029235, -87.677318051)"
10001141,HY190686,10/07/2014 02:00:00 PM,040XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1915,019,46,3,11,1168871,1927221,2014,02/10/2018 03:50:01 PM,41.955817813,-87.654583094,"(41.955817813, -87.654583094)"
10001142,HY179885,03/11/2015 09:15:00 AM,033XX W CHICAGO AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,true,false,1121,011,27,23,26,1153745,1905130,2015,02/10/2018 03:50:01 PM,41.895513591,-87.710779417,"(41.895513591, -87.710779417)"
10001143,HY187772,03/17/2015 09:30:00 AM,031XX N WESTERN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1931,019,1,5,08A,1159787,1920932,2015,02/10/2018 03:50:01 PM,41.938752998,-87.688151917,"(41.938752998, -87.688151917)"
10001145,HY190695,03/19/2015 02:30:00 PM,001XX N CANAL ST,0810,THEFT,OVER $500,SIDEWALK,false,false,0121,001,42,28,06,1173105,1901071,2015,02/10/2018 03:50:01 PM,41.883967957,-87.63979554,"(41.883967957, -87.63979554)"
10001146,HY190688,03/19/2015 02:00:00 PM,028XX W OGDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1022,010,24,29,14,1157628,1892554,2015,02/10/2018 03:50:01 PM,41.860925626,-87.696860554,"(41.860925626, -87.696860554)"
10001147,HY190698,03/19/2015 03:10:00 PM,039XX W WILCOX ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1122,011,28,26,26,1150243,1899048,2015,02/10/2018 03:50:01 PM,41.878892943,-87.723800197,"(41.878892943, -87.723800197)"
10001148,HY190691,03/19/2015 01:00:00 PM,009XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0123,001,2,32,06,1176929,1896154,2015,02/10/2018 03:50:01 PM,41.870389764,-87.625902397,"(41.870389764, -87.625902397)"
10001149,HY190721,03/18/2015 06:00:00 PM,100XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0511,005,9,49,14,1176056,1838463,2015,02/10/2018 03:50:01 PM,41.712099519,-87.630838105,"(41.712099519, -87.630838105)"
10001152,HY190692,03/19/2015 02:50:00 PM,027XX N HARLEM AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2512,025,36,18,06,1127617,1917520,2015,02/10/2018 03:50:01 PM,41.92999356,-87.806463562,"(41.92999356, -87.806463562)"
10001154,HY190580,03/15/2015 05:00:00 PM,015XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,018,27,8,14,1173630,1910501,2015,02/10/2018 03:50:01 PM,41.909832738,-87.637586893,"(41.909832738, -87.637586893)"
10001157,HY190652,03/19/2015 02:15:00 PM,076XX S HOMAN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",true,false,0835,008,18,70,04B,1155024,1853614,2015,02/10/2018 03:50:01 PM,41.754121535,-87.707460248,"(41.754121535, -87.707460248)"
10001158,HY190697,03/19/2015 02:30:00 PM,006XX E 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0221,002,4,38,18,1181522,1873998,2015,02/10/2018 03:50:01 PM,41.809487139,-87.609725527,"(41.809487139, -87.609725527)"
10001159,HY190653,03/05/2015 04:30:00 PM,072XX S MOZART ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0831,008,18,66,06,1158628,1856423,2015,02/10/2018 03:50:01 PM,41.761757156,-87.694176178,"(41.761757156, -87.694176178)"
10001160,HY190587,03/19/2015 08:11:00 AM,024XX W 63RD ST,0860,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,true,false,0825,008,15,66,06,1161027,1862810,2015,02/10/2018 03:50:01 PM,41.779234743,-87.685207125,"(41.779234743, -87.685207125)"
